TotalDisplacement 49780425
MaxDisplacement 9936
NumCells 51382
c35713 -1782 57008
c13096 -1518 -2464
c9118 -1848 -40264
c15571 -1716 13160
c30579 -1848 -30688
c2709 -924 42896
c41158 -990 3080
c10622 -1914 -13048
c1108 -1386 -2464
c26459 -528 -43288
c5039 -2376 8120
c34250 -660 -24136
c46008 -660 32312
c42799 -1518 -28672
c11882 -1452 -25144
c22977 -1056 6104
c10672 -396 -23632
c34032 -858 17192
c7019 -1188 39368
c13853 -264 37856
c3674 198 23744
c10774 -2112 3584
c32796 -1122 -45808
c2100 -528 53984
c31563 -726 54992
c16200 -396 38864
c45018 -1650 44408
c8212 -1716 5600
c24111 -726 26768
c21945 -1254 56
c33362 -594 -42784
c34248 -990 -2464
c1701 -792 6104
c29588 -1782 -31192
c2128 -1848 -1456
c29695 -1650 -49336
c31355 -1320 -1960
c11014 -132 -42280
c27448 -264 53984
c14194 -2112 13664
c23741 -1122 56
c32835 -924 17696
c35237 -1386 16688
c44975 0 22736
c4075 -660 27776
c35718 -1716 11144
c6626 -1254 -29176
c10651 -1056 -58912
c6302 -1320 58016
c14343 -1188 21224
c37870 -4950 -19600
c49888 -3102 -20104
c14885 -198 -42784
c50526 -1716 3584
c31143 -462 38360
c37663 -528 7112
c17812 -396 28784
c37671 -1320 -43792
c26810 -1188 -25144
c29882 -2772 -2968
c13707 -1716 -40264
c312 -1452 -1456
c18127 -924 -25144
c20628 -924 -1960
c14007 -396 59024
c48856 -1320 -40264
c31899 -990 36848
c8249 -462 6608
c43763 -396 -54880
c1012 66 1064
c50095 -1452 5600
c2116 330 -52864
c25373 -396 -24136
c19513 -1716 11648
c49332 -1188 5600
c7466 -462 27272
c6027 -660 -46312
c23838 -132 2576
c13666 -2442 -952
c25389 132 38864
c2711 -1452 26264
c1169 -1188 -40264
c50719 -132 7112
c14487 -2046 -30184
c34007 -2376 -2968
c8027 -1452 11648
c20780 -726 -29680
c35098 -1188 26264
c1271 -3234 55496
c14588 -528 34832
c7685 -924 5600
c18252 -858 -51856
c49524 -990 56
c45839 -792 -1960
c23875 -1848 8120
c13632 -2112 5096
c16252 -1188 20720
c42523 -1188 43904
c17526 396 23240
c49245 -2508 -35728
c30722 -2046 -18592
c4409 -330 -48832
c2481 -1848 5096
c49067 -660 -22624
c47576 -1518 35336
c38704 -132 -40768
c10241 264 -41776
c567 0 2576
c24923 -1980 49952
c20662 -660 17696
c29027 132 -42280
c45891 -660 -47320
c15515 -660 -24640
c46923 -2310 18200
c20042 -528 7616
c34612 -1716 8120
c25366 -594 3080
c29551 -1650 4088
c14083 -1650 -27664
c7317 -858 56
c34979 -726 56
c23381 -924 -58912
c35220 -1650 -18592
c39636 -396 27776
c9863 -594 17192
c23401 -1122 -29176
c51099 198 -41272
c49063 -1320 19712
c39464 66 2072
c37245 -2178 55496
c38854 -2310 -952
c19483 -264 42896
c34246 -594 -47824
c48050 -330 26768
c23681 -1716 57512
c24593 198 2072
c42190 396 24248
c27893 462 1568
c25943 -1122 12152
c22411 198 1064
c44048 -1452 -12544
c38666 -1584 8120
c50690 -1980 -2968
c28578 -1056 -12544
c2427 -792 21728
c23347 -660 3584
c13053 -1386 -27664
c34489 -858 12152
c17624 -594 -2464
c15064 -264 -43288
c37203 -1122 -13552
c782 -1584 5096
c20160 -792 -1456
c40607 -1320 36344
c42270 -924 -30688
c37119 -1452 13160
c43837 -858 -27664
c20756 -660 59528
c37440 -2178 18704
c8634 -594 -51856
c25563 -1188 11648
c30680 66 37352
c16077 -1650 49448
c47625 -1452 11144
c29160 -198 27272
c46753 594 1064
c30440 -198 52472
c38136 -1980 -25648
c23183 -396 6104
c6500 -990 -45808
c3714 -66 6608
c25098 -594 -57904
c35702 -1320 5096
c19117 -1584 -2968
c29723 -1188 -38752
c22714 -1188 -2968
c45523 -264 7616
c42002 -1188 8120
c18620 -2112 -60424
c2555 -528 5600
c26217 -1320 19208
c6503 -594 53480
c7942 -1056 5096
c23265 -1056 -2968
c31402 66 33824
c15091 -660 39368
c29194 -924 8120
c49682 -1914 -952
c18297 66 56
c11825 -2046 18704
c49937 66 27272
c6871 132 7112
c9820 396 2576
c1179 -4554 -4480
c45982 -1518 57008
c20472 -1254 -13048
c35796 -660 -2968
c47400 -792 -40264
c36796 -1518 -44296
c37572 -660 -40264
c5204 -264 3584
c28184 -2046 -36736
c20533 594 2072
c46147 -1848 15680
c16498 0 6104
c23601 -1914 60536
c46324 0 7616
c4523 -924 13160
c12366 -990 -19096
c10970 132 -23632
c14577 -660 5096
c22029 -660 -46816
c6050 66 -42784
c7324 -1122 16688
c12870 -1782 -952
c49005 396 -42280
c18603 330 6608
c946 396 7112
c4430 -990 35336
c2306 198 56
c13396 -1848 13664
c23680 -1122 -13048
c19942 -1650 -952
c29669 -132 5600
c14411 -990 560
c23035 -264 -40264
c18294 -198 28280
c3521 -726 -28672
c16893 726 2072
c20398 -1452 9632
c29202 -1584 15680
c7439 0 -24136
c14987 -528 8120
c35779 -990 -31192
c8127 -1914 55496
c34365 -1518 -952
c3592 -2046 18200
c44255 -396 5096
c26927 -2508 51968
c3322 -264 17696
c30435 -396 -1456
c29172 -792 13160
c37719 -1518 -22120
c20453 -1584 13664
c1493 -528 -2968
c34893 66 43400
c36945 -132 5096
c16619 -924 26264
c5196 -1320 15680
c1632 -924 -34720
c21260 -924 -12544
c31645 -594 12656
c50598 -1914 -30184
c22677 132 5600
c15543 66 38360
c42009 -1650 25256
c332 396 7616
c9987 -924 14168
c28704 -1650 55496
c21441 -726 -13048
c35812 -858 16688
c25358 0 -1456
c4733 66 -2464
c25771 -1518 25256
c20499 66 -54376
c23353 -132 27776
c27058 -264 -47320
c38322 0 27776
c44557 -1254 -22120
c27803 -2772 -3472
c32545 -660 57512
c2162 -1188 11144
c30660 -1650 -31696
c16441 -396 -24640
c4393 -330 -51856
c42327 -1188 -8008
c31902 396 6104
c528 -264 58520
c14095 -924 -60424
c30205 -990 4592
c6223 -264 58016
c35226 -2244 -12040
c22382 396 5600
c27334 -1782 18200
c4502 -1848 -35224
c41544 -792 36344
c26822 594 6608
c12166 -66 24752
c44641 -198 -47824
c28849 -1188 19208
c29482 726 1064
c31137 -594 12152
c14349 0 -34720
c15430 -198 3080
c4513 -1584 -25648
c49853 -264 8120
c4635 -858 14672
c26469 -330 -29176
c41670 -726 -22120
c17493 -132 59024
c21039 264 5096
c44386 -1650 18704
c6134 -924 60032
c22994 660 -41776
c19584 198 -2464
c43011 264 -40768
c2930 330 -42784
c15650 -1056 19208
c30796 -2376 -3472
c37613 -1650 -44800
c12983 -858 -21112
c29739 -1320 13664
c12259 -1980 8624
c38225 792 2576
c6775 -726 4592
c47525 -1188 -8512
c18201 -1980 -3472
c39093 0 58520
c7580 -330 53480
c16501 132 34328
c8746 -1056 15680
c4748 594 -41272
c32380 -726 -13552
c18338 264 -40264
c47004 0 8120
c31406 -132 17696
c27215 792 7112
c20618 -3498 -4480
c36392 -396 59528
c3435 660 7616
c23887 -1254 18704
c33497 -2244 -16072
c48808 -1122 25256
c22722 -528 -12544
c13772 -1452 49952
c41285 -330 17192
c39166 330 -2464
c47111 66 26768
c34049 -2112 -12040
c42266 -726 57008
c48925 264 8120
c50200 -858 -19096
c39205 -462 36848
c46094 -66 3080
c39990 -1584 8624
c29778 -462 35336
c32566 66 3080
c18836 330 27272
c41121 -264 -46816
c40715 -396 -36232
c21944 -330 -13048
c49722 -990 -44296
c35612 858 6608
c3035 -1188 8624
c43747 -1848 -3472
c38033 792 6104
c28398 -660 11648
c7734 -396 11648
c46523 -1452 -3472
c10382 -1716 -12040
c35782 -1518 4088
c44613 -66 -29176
c39728 660 5600
c37858 -132 -59920
c8539 -462 -22120
c35799 -660 19208
c2238 -1914 -14056
c1702 -66 22232
c48827 -1518 -14056
c16664 264 -1960
c1666 -594 16688
c15343 -924 8624
c37778 -792 -8008
c47498 -264 36344
c9913 1056 7112
c5845 -4290 -19600
c1444 -1254 4088
c3983 -1056 13664
c22465 528 5096
c1182 -660 -28168
c45893 -132 -24640
c50937 -1584 -12040
c29623 198 52976
c23615 -1386 18200
c3990 330 -23128
c969 -2112 -4984
c27482 660 37856
c29188 396 -1456
c20491 594 -52864
c13550 -726 -31192
c26476 924 7616
c37387 -3762 -26152
c33418 -1320 31808
c27660 -1518 -45304
c14192 66 -13048
c36415 330 54992
c19254 -1122 4088
c40286 264 59024
c17796 -726 21224
c47387 -990 -7504
c27849 -660 -8008
c37291 -792 11144
c37834 -66 -48832
c49058 66 54488
c44808 264 -22624
c21361 -660 8624
c49970 -1650 -39256
c21748 924 2576
c49498 -462 -49336
c36937 -1056 -3472
c26739 -66 -51856
c8274 -726 -39760
c50436 528 53984
c25712 -1716 20216
c10623 1056 6104
c32377 -1650 -30184
c22060 462 27272
c33479 -1122 -44800
c44257 132 -24640
c40799 -1320 9632
c47103 594 -53872
c19562 0 -47320
c2320 -990 25256
c32008 -462 -952
c10857 -462 -44296
c33234 -528 60032
c5089 -858 18704
c24365 -264 60032
c1456 66 28280
c13115 -330 -13552
c2743 -1188 -12040
c38071 -1320 20216
c4406 -990 4088
c15773 -858 4088
c30500 -660 -58408
c32945 396 57512
c35031 -1980 9128
c50713 -462 12656
c31920 528 24248
c23810 -1716 31304
c6465 -726 4088
c9582 -594 4088
c8971 -1716 9128
c50475 -132 -35728
c25307 396 -40264
c31844 792 -42280
c15981 -330 -952
c26826 -198 -952
c25038 528 8120
c16372 -462 4088
c46988 -264 28784
c35425 -396 -28168
c5001 -594 25256
c12802 330 54488
c30422 132 3584
c21223 -1452 9128
c2161 0 -25144
c49323 -990 18200
c30940 -1452 51968
c19118 -726 18704
c38622 -1584 31304
c48394 -660 29792
c18767 -792 -25648
c24828 -660 51968
c31629 0 34832
c49350 -264 19712
c4169 -924 20216
c29119 726 37352
c10112 -264 8624
c34413 1122 1568
c40190 -1452 31304
c45938 -792 20216
c5801 -1056 -12040
c19515 -1848 -9016
c42180 -858 18200
c38230 -1188 9128
c44309 66 -29680
c30873 528 -1456
c23700 -924 9128
c21124 -1188 -37744
c1955 0 60032
c32253 -594 14672
c27995 -594 55496
c16465 -2112 10640
c22202 -660 9128
c861 858 -41272
c12381 -132 28784
c7420 -792 -43792
c37597 858 1064
c11260 396 -25144
c3845 1254 6608
c15982 132 8624
c40844 -264 -8512
c16285 -2574 -11032
c15854 -4158 -19600
c29508 -198 -28672
c5470 0 -25648
c46466 792 8120
c14306 -264 13160
c16476 -594 -44800
c13876 -264 -8008
c4047 -1716 10640
c24327 660 -23632
c22579 264 17696
c40471 -1386 -30184
c50279 -198 -44296
c37473 -924 -12040
c33198 -396 29792
c14704 -1716 10136
c26504 -396 51968
c4167 -660 56504
c45739 -396 9128
c49064 -66 17192
c10854 726 -2464
c649 -2046 -11536
c49737 -858 60536
c51139 -132 -61936
c15387 -528 -58408
c42527 -4026 -19600
c30144 -726 18200
c48535 132 -25648
c13800 594 54992
c33833 -924 20720
c49784 -1716 -4984
c7555 -330 4088
c36453 -1386 -14056
c4299 528 8624
c5186 -462 57008
c24538 -3498 -26152
c25656 198 -47824
c37239 132 19712
c19549 -1254 -18592
c34134 0 -43288
c24987 -330 55496
c46976 -792 20720
c47210 -132 9128
c34263 -462 25256
c23000 594 -23128
c13512 -1056 31304
c46429 -1914 -15568
c30299 -594 -31192
c35545 -660 20720
c9512 66 -22120
c7616 -198 -13552
c6604 -66 -13552
c34983 858 -23128
c45262 -528 -12040
c19475 660 -1456
c33907 -528 26264
c2694 330 57008
c35245 -132 -8512
c23344 1188 7616
c32263 264 19712
c15682 -660 -3472
c966 792 58016
c44356 -330 18704
c3777 264 -47320
c10406 -2706 -20104
c1389 -198 12656
c11534 -396 11144
c42055 -990 -30184
c50476 -594 18200
c25878 198 -952
c392 330 -47824
c6046 660 17696
c13756 -198 61040
c37837 -726 -10528
c12625 -1386 -11536
c43326 330 17192
c7753 528 -2968
c24959 -1254 -11536
c15386 -198 -49336
c44606 -858 560
c28735 -264 -58408
c268 -858 -11536
c31745 -198 18200
c28042 396 -59416
c24126 -3102 -4480
c2853 660 59528
c3228 660 -1960
c46291 -396 56504
c48462 924 5600
c28540 -198 12152
c27236 -462 -448
c34941 -1650 -11032
c34381 -132 13160
c18488 792 8624
c11732 990 52976
c40626 660 -2968
c12982 132 9128
c11819 -330 16688
c6672 726 -52864
c26726 66 -13552
c42509 -1452 10640
c5338 -132 -12040
c7605 0 -30688
c24842 792 -2968
c24192 858 -52864
c41005 858 52472
c46786 462 26768
c16951 726 -42784
c40812 1188 8120
c15339 -198 4088
c6992 396 9128
c48202 660 -40768
c3448 1056 5600
c30795 -660 31304
c50514 264 3584
c48659 -330 -44800
c48238 -132 11648
c15651 -198 18704
c2126 462 -29680
c45610 660 51968
c28047 -726 -31696
c27683 726 27272
c24403 -1122 -18592
c6159 264 -30688
c17039 -924 9632
c7811 396 19208
c7065 528 -12544
c34719 -66 -57904
c26070 66 12656
c41165 -1254 -45304
c38779 -1320 30800
c18807 -330 21224
c32160 -594 -30184
c33102 792 -1960
c38057 -2046 -5488
c28109 726 -29680
c23350 -330 -448
c23563 -66 4088
c50409 -528 9632
c13485 528 19208
c11508 66 -44296
c25252 528 -40264
c2132 -66 18200
c41460 -1188 -16072
c18315 -330 -50848
c7224 -264 31808
c41176 660 19208
c42219 -330 -45808
c36531 198 28280
c18241 -462 -11536
c50791 -1056 10640
c17630 -396 20216
c29892 -3102 -26152
c48138 -132 9632
c25737 -132 11144
c40362 0 -12040
c10122 924 -1960
c20979 1122 -2464
c38401 -132 26264
c7085 132 9632
c29305 132 11648
c33141 198 35336
c28344 -924 30800
c9754 -1188 -9016
c26113 198 12152
c25006 -2970 -4480
c8607 792 9128
c16963 462 17192
c1384 -858 -49840
c50585 462 -47824
c34459 198 -31192
c51101 66 -7504
c9654 462 -13048
c34847 924 -23632
c34586 -264 20216
c18794 132 -12040
c16914 -66 16688
c37985 198 -13552
c37278 -264 -3472
c41053 396 19712
c28939 -3630 -19600
c26282 528 19712
c27069 -66 -11536
c44395 726 38360
c2698 462 12152
c45501 858 -13048
c38517 0 -46816
c49881 -264 29288
c43017 264 -8512
c3134 660 19712
c2497 132 -8008
c42244 1056 -1960
c31557 1452 7112
c17965 264 -46816
c45359 858 -42784
c3818 330 -28672
c36373 594 -47824
c16469 330 -48832
c18203 -2310 -20104
c22662 528 -59416
c47840 330 23744
c251 132 -58912
c31881 924 -12544
c36670 198 -49336
c30900 -792 -16072
c19936 -462 -49840
c46557 660 -48328
c25993 -330 -27664
c37880 462 -31192
c19658 66 -11536
c48681 1452 7616
c8756 -858 -15568
c585 726 53480
c47253 462 23744
c13222 330 28280
c3895 -132 20216
c34281 264 -8008
c5345 132 13160
c2695 -528 20720
c44470 -396 20720
c48751 396 27776
c10409 462 12656
c33066 -2574 -4480
c32758 1188 -2968
c31356 -924 56000
c25484 -2178 -20104
c9031 660 -8512
c40855 792 -22624
c19905 132 -3472
c44767 -1386 -16576
c43303 -1584 -7000
c47110 330 24752
c32949 -198 51464
c36018 -330 -14056
c24252 264 20216
c40268 396 9632
c27517 132 11144
c636 -924 10640
c12420 660 9632
c13472 1584 53984
c1670 528 -12040
c50779 -990 -5488
c10303 264 -60424
c21078 -1452 10136
c34101 -990 -11032
c41020 -1188 10136
c29885 -66 -30184
c26510 396 3584
c9542 1056 -41776
c48338 -1188 -7000
c33251 -792 10136
c48037 198 -44800
c39214 66 4088
c9261 396 13160
c43153 66 -14056
c4404 396 20216
c6143 132 56000
c3002 -2442 -3976
c24035 -858 -11032
c44134 660 -8008
c19124 -1584 -4984
c19763 1056 9128
c3926 1188 -1960
c6088 924 17696
c44227 -1188 -37240
c19675 1056 -12544
c33870 1254 -13048
c16197 1320 -1960
c17979 264 -58912
c23288 -132 -9016
c48297 -396 -16072
c14360 -990 -16576
c17505 66 18704
c2219 -1452 -4984
c8080 528 23240
c9691 528 27776
c3918 594 -952
c16746 -1782 -20104
c40970 1056 17696
c50408 660 27776
c35877 924 -59920
c25672 1188 17696
c29388 990 -47824
c762 -858 -16576
c9510 1056 19712
c29072 1188 8624
c18464 0 -28168
c7970 726 -952
c51257 -2112 -17584
c16654 -660 10136
c46920 858 -29176
c33760 198 -14056
c50692 528 11648
c26796 198 18704
c40256 -132 31808
c4984 -132 40880
c34589 -3234 -19600
c1928 330 -14056
c13975 726 -48832
c4469 462 -11536
c45209 0 -16072
c45544 462 -7504
c14084 528 -3472
c44505 -1056 45416
c38491 990 -29680
c6589 -594 15176
c7539 -462 -11032
c10725 -1914 -14560
c3900 0 20720
c15365 -528 13664
c28200 462 -49336
c23529 198 -19096
c22157 -1650 -20104
c114 -1056 -7000
c2153 528 3584
c40898 -264 44912
c23025 -396 -50344
c43352 -660 -37744
c42569 660 -52360
c10629 858 -28672
c41998 858 17192
c174 1188 -23632
c24003 -66 -27664
c16731 198 -31696
c47854 726 12152
c37533 330 16688
c32956 -264 31304
c33935 -1122 44408
c29870 1056 19208
c50494 858 -11536
c47808 1188 -24136
c6520 0 -9016
c4755 726 -31192
c18224 -66 -18592
c7550 792 -47320
c40066 -1254 -14560
c22453 1056 -8512
c5557 660 13160
c14520 -66 -11032
c23672 1056 -24640
c46866 330 -36736
c8032 0 -37240
c22383 66 -448
c3612 0 45416
c23494 -1056 45920
c6147 -1386 -3976
c50944 1188 9128
c31113 198 -10528
c43861 132 -16072
c47811 1122 -952
c20097 1122 -47824
c30341 -1386 -9520
c7462 1452 -12544
c33081 -1254 -9520
c27483 132 22736
c14167 -1056 -17584
c24149 1188 -59920
c23107 594 -49336
c15023 -264 10136
c47366 660 3584
c14066 858 12656
c14543 -264 -37744
c30791 -858 -14560
c43751 726 55496
c42803 -660 10640
c25121 792 44912
c26039 -462 -16576
c7201 -990 -45304
c39842 -2178 -4480
c29808 -726 -14560
c18411 132 20720
c36299 -330 -14560
c48474 -264 21728
c33853 660 -3472
c41049 132 -60928
c17046 1056 -48328
c9572 66 -11032
c36255 -1518 -5992
c33687 858 27272
c49069 0 45920
c967 -660 43904
c2468 -1518 -20104
c42773 990 -31192
c5656 -198 -15568
c40030 -66 -15568
c30060 1254 -13552
c5998 1122 -48832
c25843 1188 -47320
c26370 -1386 -20104
c29666 1452 -12040
c14272 528 -35224
c12831 -264 14672
c41512 1056 -37240
c4584 -330 42392
c10436 264 20720
c7273 -1254 -20104
c34405 198 -57904
c34235 -198 -49840
c10234 462 35336
c20732 1188 -8512
c31811 396 11144
c50190 -396 10640
c20405 858 -7504
c29216 -1122 -9520
c24134 990 -49336
c39133 1386 54488
c3637 594 -19096
c21716 66 -15568
c16032 528 22736
c4395 -924 -7000
c46735 462 -11032
c46618 -1716 16184
c41055 -726 -3976
c16472 1386 -13552
c14079 -2442 -61432
c21509 792 60032
c1224 528 -25648
c14034 1320 -47320
c46865 924 11648
c28791 -330 -3976
c22086 198 -39760
c8559 330 -10528
c46576 1584 17696
c4870 -1386 50456
c47347 396 20720
c13161 0 10136
c34433 132 14672
c14116 1452 19208
c13024 -264 10640
c25762 726 -14056
c19677 264 36344
c7151 0 -7000
c8271 198 32816
c9230 924 24248
c41026 198 60536
c30864 594 -38248
c4158 -132 31304
c9282 660 11144
c40729 1056 -8008
c23898 -1122 -5992
c25688 1584 -2968
c18587 1650 52472
c29595 924 13160
c13179 -528 -32704
c11753 462 22232
c33263 -528 30800
c32233 990 12152
c29055 -2838 -19600
c50034 792 3584
c14381 1518 -13552
c34186 -2046 -4480
c9515 1320 59024
c12437 -396 30800
c25443 132 10136
c17604 594 18704
c14569 1056 22736
c26612 1056 58520
c36413 -792 15680
c13651 132 40376
c18841 264 10136
c20543 1188 -8008
c13763 -198 14168
c6220 1716 -1960
c8458 -858 -20104
c6958 990 27272
c7631 264 13664
c18406 1254 -952
c6036 330 -60928
c4344 -990 -9520
c16503 594 -11032
c45275 -726 41888
c40815 -660 15680
c919 -726 -5992
c1122 -660 48944
c44509 462 -44800
c8823 66 -3976
c8877 990 -19096
c24406 1386 -36736
c382 528 14672
c15792 0 31808
c34091 528 -16072
c49146 990 23744
c35911 -66 -49840
c45416 -594 -33208
c26289 858 -14056
c9598 462 15176
c23063 -1518 -61432
c27414 1056 45920
c15200 462 -10528
c14858 1122 23744
c9491 1584 -8008
c42495 1320 -61936
c44333 198 -54376
c40273 396 -7000
c9556 594 15176
c7762 990 -14056
c17846 -1122 49448
c29677 -330 -5992
c20528 330 -30184
c33356 -2178 -26152
c20119 858 22232
c896 924 -35224
c32931 660 -16072
c31672 -132 -32704
c45302 66 -5488
c12938 1584 23240
c31060 -462 48440
c25907 462 -15568
c22263 264 28784
c10525 264 10640
c25306 -198 46424
c40025 66 -14560
c6616 924 -35728
c33248 396 48944
c24195 1518 23744
c14904 1056 -9016
c1244 1848 -12544
c32391 594 -10528
c10098 1452 -48328
c23569 1518 -7504
c51381 1650 -48832
c36918 -1320 -18088
c14623 -66 49448
c42515 -396 -6496
c15693 -264 29792
c14150 594 48440
c34346 -66 -33208
c1754 -2442 -19600
c41453 66 14168
c16891 132 21728
c30825 198 -5488
c2506 1056 -46816
c19512 1716 17696
c35524 1650 -13552
c11800 -396 -4984
c47588 0 31304
c38001 396 -32704
c50501 1386 -23128
c46387 1254 12656
c26431 396 21224
c34047 330 -34216
c9399 330 -5488
c19298 462 -14560
c47275 1188 -9016
c15385 594 -34216
c29487 1386 -14056
c30346 462 -31696
c29260 -1650 -4480
c35084 528 29792
c45875 396 10136
c40418 462 -3976
c21338 990 22232
c7320 -264 30800
c16851 726 -5488
c49644 132 30800
c28178 660 -38752
c37534 1254 17192
c19746 726 -31696
c30449 396 34832
c47 1122 -19096
c31707 1782 -2464
c35592 1056 -3472
c45357 330 46424
c11357 1254 12152
c35204 264 31304
c16201 0 -50344
c29187 66 -5992
c45017 528 20720
c34132 1122 22232
c21443 1056 45416
c31164 1122 -5488
c19261 792 -37744
c28050 -792 49952
c19207 792 20720
c6867 594 -15568
c34582 -528 -33712
c43408 -1188 -17080
c2847 858 46424
c8092 1254 -49336
c1357 726 18704
c31281 -1320 47936
c600 1452 -36232
c14873 1452 -30688
c12491 1584 22736
c35267 792 -7000
c24246 -924 -18088
c3992 924 -7000
c48325 1584 -9016
c32202 462 -33208
c23504 594 35336
c28299 1254 -11536
c13310 198 -49840
c50685 792 -58912
c20745 -330 25256
c35654 264 49952
c14938 924 11144
c36757 1716 59528
c5120 -66 -61432
c21656 1056 11648
c20611 660 31304
c13702 594 -3976
c27363 -1254 -4480
c32405 396 21728
c50007 1980 23240
c4937 330 41888
c29104 792 21728
c32722 -264 -6496
c33201 1452 -35224
c477 1716 -9016
c41889 990 -42784
c39240 66 36848
c40229 -1122 -4480
c18483 1914 -13048
c43511 594 -49840
c7953 528 30800
c20923 528 -4984
c3805 1980 -8008
c46861 858 -14560
c42658 -66 44408
c43106 -132 41384
c22969 924 21728
c36768 462 -32200
c15622 1386 46424
c46479 132 -6496
c40909 528 36344
c7637 1584 45416
c48909 -132 32312
c18055 -726 -4480
c14638 132 -54880
c2214 264 -6496
c40056 660 21224
c12347 1518 -29680
c50542 -528 -18088
c34098 -1122 50456
c30013 264 26264
c21777 924 -4984
c5043 1848 17696
c1577 66 -9520
c22162 1914 -7504
c21012 2046 -13048
c48109 -2310 -19600
c24464 924 -32704
c47448 396 43904
c32297 1056 34328
c19128 990 -14560
c3101 -132 -18088
c19445 1452 48944
c23556 726 -3976
c41642 396 -6496
c10869 2112 23240
c17042 1254 -19096
c13516 1386 -19096
c38295 462 24752
c37175 1386 12656
c6281 198 -9520
c18955 726 -57400
c29254 726 -49840
c46798 990 -53872
c50675 0 -33712
c45708 1320 -7000
c9373 528 -6496
c209 1320 34328
c14568 1782 -14056
c23881 594 33824
c34388 1122 -14560
c44040 1056 -4984
c39056 1848 53984
c2548 198 14168
c21047 858 -3976
c2856 1650 22232
c6075 1056 31304
c43158 1386 17192
c44083 396 41384
c25574 -660 16184
c48475 858 -34216
c50402 1452 34832
c28255 924 14672
c42328 1188 11648
c39456 264 -18088
c16813 -132 29288
c46370 924 -52360
c46012 0 -17584
c1510 1584 -35224
c9620 132 -17584
c37043 -1056 -17080
c13602 924 -6496
c48888 1320 -6496
c28265 1716 -7000
c48149 726 16688
c44531 1056 21224
c8265 1650 12656
c8548 -528 35840
c40582 1518 53480
c26660 -2178 -19600
c13891 -330 -4480
c3982 594 24752
c8699 924 30800
c41899 528 -33712
c32428 858 33824
c42341 132 61040
c749 1452 -4984
c28397 1056 -22624
c49645 858 18704
c43992 594 -9520
c32550 1188 20720
c6141 1122 16688
c48508 -264 47936
c17218 1188 61040
c41917 -132 -17080
c50988 792 -17584
c18543 -198 -4480
c37863 -792 47432
c18581 -264 16184
c30172 1452 57512
c43491 792 47936
c20730 264 47432
c21846 1122 -5992
c32262 264 -17080
c15708 990 49448
c50217 2244 -8512
c29236 1254 60536
c19616 726 42392
c16421 -132 16184
c26151 2112 -9016
c26839 1056 30800
c500 1914 23744
c40187 1584 34328
c12765 -528 15680
c36523 -924 30296
c6572 726 -54376
c7687 396 10640
c27380 -792 30296
c38075 1452 -24136
c44268 594 4592
c1312 2046 -13552
c51236 924 42896
c34312 1188 11144
c6168 1650 48440
c26062 1122 -49840
c6122 264 -54880
c1318 -2574 -10024
c27847 1848 -7000
c48460 660 10640
c38073 1782 -5488
c37578 1914 -5488
c41048 2376 -8008
c19268 1386 41888
c39125 264 29288
c14976 -264 35840
c40540 990 26768
c3011 1386 12152
c39859 1452 11648
c49168 2376 -8512
c26260 1188 31808
c43346 -660 30296
c42771 66 -26656
c39107 1452 11144
c33126 1056 14672
c41127 0 35840
c14832 -198 39872
c23325 198 -51352
c36936 -2442 -10024
c23752 924 29792
c3922 1320 47432
c6202 264 16184
c36935 1188 14672
c3978 1848 44912
c50952 1650 12152
c13063 264 35840
c18171 924 10640
c49109 1188 -37744
c39844 594 44408
c40621 1848 -35224
c48437 -462 -20104
c13779 660 -18088
c38690 1980 24248
c18929 990 -32200
c19279 2508 -8512
c18530 -132 15680
c43582 1254 -5992
c16597 660 10136
c7682 1848 60032
c23329 528 16184
c23019 -198 46928
c26860 1848 -48328
c40289 1452 61040
c32098 1716 13160
c5931 2046 23744
c29219 1320 -35728
c4800 1980 11648
c28044 1254 -9520
c17809 1848 47936
c40325 -264 30296
c2205 528 28784
c30880 1452 30800
c25871 1650 54992
c10220 1386 -5992
c20110 1122 -53368
c4103 1056 13664
c67 2310 -7504
c10203 1980 -7000
c39306 462 14168
c36250 1188 37856
c50528 1980 22736
c31710 2112 24248
c24646 1650 54488
c33628 198 3080
c16232 1782 22232
c1236 1848 47432
c42225 1122 5096
c17577 990 -34216
c33291 1452 37856
c31988 132 30296
c4941 792 49952
c14134 924 -58408
c43492 1980 17696
c28104 264 30296
c22275 1320 -24640
c50595 2112 53984
c20478 1584 -25144
c9519 1716 -24136
c24118 -2310 -10024
c22576 1320 21728
c36041 1518 16688
c38757 2508 -9016
c51189 1716 37856
c14330 1650 35336
c22831 990 -33208
c519 396 -17080
c31736 528 -17080
c19099 1056 32312
c42997 1320 20720
c2298 594 14168
c31989 1188 40376
c13383 1518 -5992
c2842 2112 -23632
c30984 858 -51856
c39868 198 -4480
c10660 -66 50456
c10751 1386 -49336
c34813 660 16184
c41908 858 46928
c39398 1914 -5992
c31421 1188 32312
c12260 2046 52976
c23045 1914 -47824
c35468 1782 53480
c10734 1320 31808
c20918 1914 12656
c50302 1518 49448
c42275 660 -17080
c23848 1650 -49336
c47680 330 -4480
c8582 2640 -8512
c30444 2178 12656
c27625 1650 37352
c8766 2310 -5488
c3209 528 29288
c49411 1848 30800
c33905 792 20216
c13294 1716 31808
c4833 1782 55496
c14771 1320 49952
c23659 2442 -5488
c19956 792 16184
