TotalDisplacement 3349410
MaxDisplacement 217
NumCells 210904
c67759 4797 4911
c93729 4837 5751
c36698 4834 5427
c100035 4824 5643
c18511 4827 1611
c204590 4834 3423
c193565 4827 7839
c38087 4836 4359
c54127 4845 3927
c48851 4810 6567
c193241 4823 7947
c203258 4854 6423
c169028 4829 8667
c6805 4829 2391
c192859 4815 8199
c53824 4804 3663
c30614 4839 3075
c54097 4864 3999
c95018 4839 6603
c93837 4845 6495
c47827 4859 6471
c20751 4827 2151
c7037 4837 2607
c36440 4753 4335
c206370 4829 6639
c30588 4811 3231
c40310 4837 7479
c191541 4812 7635
c97399 4838 6375
c59055 4819 7011
c101188 4834 6219
c201869 4817 2331
c71290 4836 3099
c113423 4833 3375
c30407 4832 3051
c54882 4812 3663
c50816 4826 7191
c193002 4815 8079
c202906 4841 5943
c208858 4833 2559
c207662 4828 3111
c63064 4853 4791
c73176 4849 5367
c74721 4835 5439
c168582 4815 8487
c1369 4837 5127
c56714 4824 6915
c62433 4844 4407
c94815 4807 6663
c1365 4832 4971
c71461 4835 2955
c55601 4847 7083
c45286 4807 5235
c139674 4848 4419
c191896 4836 8283
c72735 4781 5379
c56732 4826 6855
c105966 4843 3951
c168842 4832 8751
c198465 4798 4203
c51037 4836 7203
c94939 4825 6783
c74100 4839 2703
c63162 4848 4479
c48839 4836 6087
c193708 4820 7587
c69829 4850 5115
c116291 4822 3507
c74211 4843 5163
c18239 4857 5667
c48202 4843 5967
c69190 4798 2835
c199017 4823 7959
c199429 4839 4227
c70171 4858 5583
c48367 4850 5871
c209400 4830 3531
c101215 4848 6195
c3241 4818 2451
c58785 4817 6735
c93522 4833 6579
c72338 4819 3651
c67836 4849 5307
c53717 4823 3591
c94753 4770 5835
c60610 4845 4059
c206911 4861 4119
c169160 4829 8451
c69748 4827 2979
c63105 4860 4791
c63342 4854 4815
c94170 4826 6795
c3980 4830 2103
c47646 4847 6375
c202792 4831 3291
c40166 4845 7563
c96716 4848 5163
c70406 4829 3159
c193778 4817 8235
c75478 4841 3399
c1387 4843 4839
c169094 4821 8511
c18461 4837 2343
c202598 4812 2631
c47794 4841 6087
c63181 4847 4635
c58644 4816 6963
c58407 4830 6771
c58340 4808 7023
c18482 4787 2187
c93593 4845 6627
c201973 4835 2799
c193848 4830 7899
c199305 4852 5139
c61935 4819 4323
c58403 4831 7035
c191899 4841 8115
c18492 4840 2031
c94724 4848 5763
c192946 4835 7803
c50893 4827 7119
c191540 4837 7623
c7083 4842 2547
c54061 4806 3639
c61244 4859 4083
c62750 4827 4947
c48128 4833 6255
c75508 4832 3303
c69428 4843 2595
c208865 4817 2631
c39812 4829 7287
c54783 4843 4047
c39887 4851 7539
c89752 4836 4887
c36704 4819 5283
c169153 4831 8331
c201384 4785 2991
c18468 4825 1971
c89732 4856 5079
c168528 4821 8535
c94021 4819 6543
c70140 4789 5379
c74658 4821 3603
c191952 4839 8355
c191435 4829 8043
c95065 4842 6639
c72916 4809 5271
c48842 4858 5871
c116075 4833 3495
c53508 4806 3615
c59071 4808 6975
c60609 4805 4191
c89923 4813 5031
c202610 4833 2619
c54313 4828 3855
c6785 4814 2439
c201905 4818 2847
c169930 4831 8703
c61587 4837 4467
c94420 4856 5715
c26826 4830 3015
c69550 4846 5487
c204593 4827 3231
c74629 4830 3615
c191631 4839 7947
c58777 4817 6903
c70352 4794 5403
c204246 4806 2175
c30431 4825 3039
c18564 4832 1755
c93579 4809 6651
c202630 4834 2667
c67954 4833 5391
c93917 4850 5931
c73828 4830 5415
c201910 4835 3447
c202628 4790 2859
c72958 4815 5211
c87703 4857 4803
c192650 4828 7827
c70329 4795 2859
c193862 4819 7767
c38133 4811 4311
c72365 4840 3843
c55607 4830 7155
c68772 4832 2811
c203906 4817 6651
c48227 4811 6039
c101189 4851 6075
c73584 4860 5607
c40026 4822 7407
c55635 4822 6903
c201842 4832 3315
c62756 4859 4407
c1080 4827 4563
c18419 4837 2259
c70421 4816 3027
c67181 4856 4239
c72530 4828 5187
c18712 4844 2535
c45242 4857 5679
c67881 4851 5151
c53506 4807 3627
c70215 4839 3291
c68745 4837 3039
c18841 4834 2271
c72441 4816 3675
c201557 4815 2931
c101640 4841 3879
c168072 4829 8511
c20942 4833 2139
c59566 4838 6771
c192942 4819 7719
c72106 4818 5223
c193843 4835 8079
c201335 4845 2943
c51422 4840 7251
c93919 4845 5787
c54870 4814 3639
c193233 4832 7755
c18700 4833 2079
c61071 4860 4071
c202268 4815 3555
c101192 4796 6231
c21811 4845 5463
c202503 4835 3087
c51064 4843 7191
c38103 4826 4287
c112528 4823 3555
c72204 4842 3423
c40429 4832 7383
c193709 4826 7611
c112419 4831 3627
c61228 4851 4431
c63314 4841 4863
c36809 4821 4551
c47932 4841 6279
c94525 4833 6531
c71354 4843 3087
c20850 4837 2115
c47963 4843 5955
c94507 4843 6531
c201666 4833 1743
c71452 4797 2967
c192989 4820 8139
c202517 4862 5895
c46823 4856 6351
c53577 4863 4023
c63264 4846 4707
c30414 4804 2859
c48686 4831 5979
c204745 4836 3351
c62511 4863 4107
c202626 4847 2739
c192023 4821 8067
c192945 4835 7743
c61599 4850 4383
c62140 4832 4371
c69561 4844 5415
c40347 4828 7587
c60553 4826 4095
c168891 4831 8523
c48874 4840 6099
c20835 4799 2187
c58684 4833 6927
c191458 4833 7815
c7093 4822 2463
c201894 4838 3243
c40124 4846 7479
c70110 4836 2655
c61875 4837 4287
c94823 4831 6543
c205691 4830 3639
c45320 4803 5403
c20507 4833 2451
c38616 4822 4311
c168547 4817 8655
c168829 4836 8547
c87850 4852 5103
c3209 4847 2523
c18509 4841 1971
c61597 4846 4443
c169993 4841 8643
c70523 4825 3027
c51005 4848 7239
c40223 4834 7419
c54347 4840 3903
c193296 4831 7611
c60114 4854 4443
c48206 4838 5979
c63163 4838 4659
c170077 4835 8679
c53903 4868 4023
c48065 4851 5775
c69804 4844 3051
c15644 4835 1695
c70119 4809 2775
c58706 4820 6867
c55146 4816 7023
c193318 4835 8199
c47704 4862 6207
c63165 4837 4683
c193228 4839 7719
c101797 4863 5691
c56548 4838 6579
c20767 4835 2379
c61155 4833 4575
c61614 4855 4491
c40283 4827 7647
c69343 4841 2727
c192873 4834 8175
c207350 4851 5451
c113698 4840 3447
c168879 4841 8655
c54098 4841 3855
c191740 4832 7767
c100743 4825 3579
c59612 4799 6711
c1446 4859 4431
c40485 4841 7635
c51449 4843 7179
c63330 4865 4767
c48475 4841 6291
c72233 4835 3231
c72911 4858 5343
c20778 4830 2439
c58360 4835 6831
c60370 4834 3963
c3216 4846 2583
c53302 4821 3867
c59034 4842 7047
c192658 4830 7863
c18738 4831 2463
c71322 4852 2739
c68289 4850 3435
c923 4836 4983
c63190 4847 4827
c6819 4846 2559
c18442 4830 1719
c83452 4852 2595
c191709 4829 7599
c20743 4801 2235
c193889 4824 7923
c39077 4829 4311
c51328 4840 7359
c7020 4853 2607
c69782 4848 2955
c202236 4797 2895
c93883 4825 6747
c115892 4844 3219
c62469 4845 4467
c54260 4845 3867
c3978 4836 2067
c48622 4823 6123
c113224 4815 4179
c58447 4817 6879
c193904 4845 7959
c47177 4870 5679
c71247 4844 2571
c192733 4831 8019
c206982 4813 6003
c50831 4836 7143
c202487 4841 3303
c75408 4859 5151
c70733 4850 5175
c74023 4833 3255
c93911 4848 5943
c207479 4831 1911
c206127 4864 4083
c67570 4863 5115
c202357 4811 2907
c15592 4825 2355
c202075 4835 3531
c206986 4844 6159
c204449 4822 3471
c89181 4852 4731
c193935 4839 8103
c58663 4809 6759
c62749 4802 5007
c7119 4832 2127
c57384 4839 7035
c18530 4827 2367
c45252 4822 5523
c69016 4810 2967
c68894 4812 3207
c70617 4809 5247
c62287 4833 4599
c68308 4841 3459
c112036 4841 3255
c48633 4824 6051
c168210 4810 8367
c48038 4819 6015
c47686 4859 6363
c53338 4855 4131
c58016 4817 6759
c94478 4864 6471
c53299 4839 3819
c202413 4824 3543
c39089 4870 4407
c58939 4819 6891
c61152 4811 4215
c61057 4876 3999
c192952 4833 7695
c20943 4833 2007
c192984 4837 8295
c53588 4846 3855
c20834 4836 2307
c101300 4836 6243
c40365 4844 7491
c71621 4855 5175
c55267 4833 7059
c193258 4833 7779
c63289 4857 4719
c40070 4828 7323
c63084 4862 4443
c20698 4813 2235
c201452 4840 2463
c204338 4848 3291
c94430 4832 5847
c94436 4851 5955
c87982 4849 4863
c94643 4808 6711
c204664 4819 2907
c63323 4842 4851
c60110 4831 4455
c73122 4874 5139
c168064 4845 8667
c101208 4794 6267
c192995 4850 8343
c170322 4833 8691
c191764 4850 7527
c201514 4838 1803
c202838 4820 3183
c61181 4839 4455
c6846 4830 2631
c54100 4851 3855
c69359 4839 2715
c70792 4826 4551
c73141 4826 5223
c75615 4857 5355
c30628 4805 2895
c18467 4839 2103
c202037 4834 3471
c60519 4869 4443
c113171 4820 3483
c168529 4834 8559
c204241 4839 1767
c68709 4819 2967
c60950 4872 4419
c50785 4837 7431
c201407 4825 3123
c58561 4824 6963
c191980 4834 7731
c63138 4851 4527
c204285 4851 5967
c193210 4820 7971
c40449 4830 7407
c72060 4805 5379
c72880 4799 5259
c58567 4847 6771
c30401 4830 3195
c114782 4839 3471
c168754 4839 8463
c192824 4840 8139
c191509 4833 8319
c69160 4843 3147
c69203 4840 2691
c204243 4840 1839
c6832 4851 2547
c193777 4851 8259
c6875 4858 2511
c62028 4869 4395
c18689 4838 2091
c51338 4855 7215
c36144 4855 4503
c48285 4867 6459
c18577 4825 2331
c48870 4846 5979
c198003 4860 4131
c94474 4818 6567
c191539 4844 7647
c54371 4854 4143
c60963 4854 5067
c51053 4853 7143
c202368 4840 3315
c70133 4827 2643
c202293 4841 3195
c170249 4856 8811
c61608 4860 4467
c94812 4830 6651
c47222 4854 5631
c101194 4851 6171
c18350 4840 1923
c191602 4837 7899
c93547 4840 6723
c94199 4847 6639
c15638 4844 1911
c48078 4827 6015
c38079 4838 4311
c62748 4827 4959
c94357 4849 6555
c71111 4845 2655
c30636 4807 2835
c63060 4823 4647
c45317 4826 5211
c206273 4794 3711
c192666 4846 7635
c170443 4841 8379
c70024 4850 2727
c39076 4827 4155
c208833 4834 2355
c58629 4829 6879
c206282 4835 3891
c204563 4827 3207
c40448 4853 7563
c40682 4841 7371
c71085 4836 3123
c101239 4831 3831
c70553 4846 3039
c200900 4828 4167
c63262 4850 4851
c196816 4834 6327
c30430 4810 3003
c70549 4832 3135
c36708 4837 5295
c50834 4845 7059
c50876 4847 7107
c201450 4830 2403
c89699 4836 4935
c69402 4823 2931
c69059 4825 3183
c20820 4843 2271
c71196 4836 2643
c89726 4842 4947
c40457 4842 7395
c47895 4847 6327
c168714 4839 8523
c112509 4844 3483
c73537 4852 5415
c202460 4842 1719
c112031 4831 3327
c18579 4837 2319
c112017 4840 3327
c93906 4866 5871
c191606 4842 7851
c72045 4844 5439
c47675 4857 6159
c97827 4852 4827
c6822 4831 2427
c49010 4864 5943
c202405 4860 5919
c59053 4856 7095
c206323 4863 4491
c991 4859 4527
c100726 4837 3735
c55178 4838 6795
c100730 4831 3591
c114271 4845 3339
c170152 4852 8643
c30633 4834 2847
c201517 4841 2127
c201325 4795 2883
c54798 4788 3915
c39432 4856 7551
c115971 4846 3375
c71448 4834 3183
c199311 4817 5007
c202814 4839 1659
c61979 4849 4311
c94629 4853 6183
c3943 4811 2187
c40164 4847 7611
c209305 4843 3243
c192850 4842 8079
c50976 4835 7299
c54520 4852 4047
c74621 4856 3447
c48828 4866 5907
c94589 4847 6603
c113209 4832 3363
c192806 4848 7887
c3234 4848 2451
c60969 4834 5043
c94729 4866 5727
c70315 4840 2823
c6861 4841 2619
c74178 4829 2787
c20991 4839 2019
c54348 4874 3987
c56729 4848 7035
c7101 4839 2199
c48830 4866 5883
c73833 4866 5583
c15631 4843 1815
c115904 4832 3171
c50874 4854 7155
c58374 4849 7047
c51427 4844 7203
c70642 4866 5343
c168948 4849 8655
c48621 4835 6063
c39362 4844 7383
c51452 4843 7263
c204605 4845 3015
c18763 4817 2247
c170413 4861 8811
c53731 4828 3663
c72235 4849 3327
c201364 4826 2163
c94174 4834 6567
c58598 4823 6951
c94339 4812 6663
c40167 4844 7419
c15625 4830 2415
c25116 4847 5475
c18691 4841 1779
c56555 4848 6615
c62111 4835 4251
c38111 4820 4203
c75795 4834 3027
c192578 4840 7755
c71606 4845 4683
c20710 4844 1959
c191809 4831 7923
c54398 4848 3891
c75785 4844 3111
c113695 4848 3315
c204777 4838 3267
c93802 4858 5799
c201559 4836 3663
c69794 4820 2859
c191716 4855 7743
c201442 4840 2391
c202691 4841 1827
c40174 4849 7467
c94892 4803 6699
c61197 4831 4551
c18473 4842 2439
c47791 4832 5991
c51359 4828 7311
c168534 4831 8631
c48836 4819 6027
c100053 4861 4827
c62011 4847 4359
c63351 4839 4551
c94546 4842 6567
c75625 4865 5367
c115993 4839 3027
c168840 4845 8739
c87190 4861 4995
c50801 4843 7299
c206996 4863 6219
c68877 4852 2703
c39351 4827 7515
c204618 4843 2979
c54248 4867 3951
c95480 4805 6687
c18238 4786 5547
c67934 4828 5199
c53342 4814 3939
c53989 4834 3747
c1361 4849 5043
c54530 4856 3843
c199416 4865 4239
c208838 4849 2007
c20791 4848 2019
c95050 4846 6795
c72225 4848 3351
c193076 4848 8103
c67709 4815 5259
c47192 4876 5667
c3960 4817 2175
c60517 4849 4455
c63014 4819 4215
c58244 4834 6747
c69439 4849 2823
c48416 4846 6411
c30408 4803 2883
c202665 4861 2595
c87841 4860 5103
c193216 4836 8055
c97812 4863 4779
c101280 4797 3915
c72078 4841 5199
c202836 4833 3411
c45253 4871 5343
c58704 4839 6843
c53516 4832 3543
c40387 4858 7599
c67932 4842 5499
c21808 4770 5535
c202984 4866 5751
c73980 4843 3231
c47800 4845 6135
c114000 4856 3363
c54131 4855 3867
c40178 4866 7635
c95218 4871 5883
c61090 4864 4035
c115895 4849 3195
c85902 4846 1239
c45285 4814 5247
c55625 4861 7047
c54451 4819 3939
c169027 4857 8655
c191506 4837 8151
c202047 4839 2367
c69787 4855 3075
c38078 4808 4275
c36692 4866 5703
c93725 4861 5763
c71798 4849 5427
c204776 4849 3303
c62435 4858 4383
c25100 4864 5571
c55143 4843 6879
c94447 4861 5787
c71224 4848 2715
c201664 4849 1827
c20780 4834 2475
c101837 4878 3975
c50904 4836 7311
c20814 4850 2475
c192773 4850 8067
c46257 4871 5583
c15614 4847 1659
c58709 4814 6999
c87076 4857 4743
c168995 4828 8619
c47643 4818 6267
c37030 4825 4299
c20858 4834 2163
c94914 4827 6711
c112022 4838 3411
c201366 4856 3087
c70449 4851 3231
c60367 4860 4047
c40208 4853 7455
c202301 4841 3135
c50814 4849 7203
c95251 4864 6351
c40287 4868 7551
c202834 4846 3615
c73155 4819 5271
c201912 4833 3555
c72759 4863 5055
c139671 4858 4263
c169963 4844 8487
c115071 4847 3567
c113225 4869 4059
c168992 4855 8631
c192851 4844 8007
c61945 4856 4371
c60970 4849 4887
c191768 4855 7611
c101636 4857 6339
c101634 4846 6303
c48299 4851 6531
c169859 4839 8367
c7069 4839 2415
c170394 4869 8811
c47995 4854 5979
c58471 4856 6915
c202282 4849 2343
c45227 4867 5715
c67568 4870 5355
c75480 4852 3483
c20815 4848 2415
c59008 4847 6819
c193046 4856 8091
c53814 4853 3471
c100176 4839 5007
c36705 4873 5367
c6770 4842 2631
c94746 4872 5787
c168947 4840 8619
c55140 4833 6891
c97804 4855 4851
c61213 4868 4467
c67993 4857 5307
c63077 4879 4467
c20708 4846 2403
c74182 4821 2895
c39468 4850 7443
c168530 4848 8619
c18746 4848 1983
c20783 4853 2319
c63188 4866 4815
c72640 4838 5187
c199000 4827 7011
c50913 4851 7191
c18490 4847 2139
c192805 4836 7971
c208845 4856 2391
c198007 4836 4155
c67874 4868 5127
c74719 4856 5475
c207326 4812 5511
c57337 4847 6807
c48009 4852 6291
c67790 4822 5031
c58935 4834 6867
c58701 4846 6903
c95277 4866 6483
c59603 4822 6735
c169826 4845 8535
c46272 4864 5451
c88223 4854 4707
c115969 4857 3327
c199264 4863 4971
c60366 4876 4035
c70242 4764 2871
c168752 4844 8511
c97801 4872 4779
c74612 4842 3495
c47787 4843 6051
c40445 4840 7587
c204336 4853 3219
c89766 4862 4731
c58679 4815 6987
c193877 4851 8019
c115974 4838 3159
c53645 4858 3963
c204370 4847 3159
c62188 4843 4323
c58037 4854 6795
c201411 4846 3267
c98285 4858 4863
c69805 4855 3015
c193049 4860 8139
c72082 4875 5355
c94614 4844 6651
c210307 4845 4287
c114863 4850 3399
c208801 4855 2103
c58427 4816 6975
c200259 4835 6315
c68683 4861 2943
c38082 4855 4167
c95219 4856 5811
c38137 4859 4251
c15642 4850 1719
c210302 4777 4335
c60965 4813 4911
c61802 4851 4551
c50983 4845 7251
c95044 4817 6687
c18503 4852 2487
c193854 4847 7707
c39282 4845 7575
c192825 4816 8163
c70562 4823 2835
c946 4806 4923
c169621 4849 8403
c56544 4855 6507
c70538 4849 2691
c30402 4850 3255
c70101 4773 2871
c30416 4841 3171
c100052 4870 4827
c192858 4855 8103
c201746 4862 2523
c169633 4849 8391
c51172 4857 7179
c72126 4849 5199
c72557 4850 5499
c62789 4864 4479
c87834 4850 4875
c209095 4854 6063
c191535 4847 7719
c192671 4842 7791
c7064 4860 2535
c75782 4793 2991
c111949 4850 3423
c58322 4850 6831
c48469 4878 5883
c72396 4844 3771
c1238 4847 4899
c70052 4857 2571
c87197 4867 4983
c58036 4859 6903
c89692 4869 5067
c7057 4870 2523
c205827 4833 5643
c95151 4866 5931
c63225 4869 4755
c168985 4847 8595
c73496 4870 5331
c18765 4847 2427
c63164 4862 4719
c50916 4841 7323
c48204 4864 5967
c68869 4840 2679
c70643 4842 5391
c63332 4867 4719
c73960 4847 2799
c72393 4827 3675
c192744 4855 7911
c207665 4850 3099
c39299 4859 7479
c30379 4836 2787
c87705 4873 4767
c63159 4868 4791
c168527 4842 8583
c30608 4852 3171
c55222 4847 6843
c169648 4847 8787
c94380 4832 6663
c69234 4834 5283
c88244 4881 4755
c51003 4853 7251
c53304 4855 3831
c62559 4851 4347
c168069 4846 8715
c208831 4851 2499
c69770 4782 2871
c36438 4864 4143
c202249 4848 2199
c18498 4856 2199
c201951 4856 3243
c204416 4860 3231
c70210 4812 5019
c193779 4851 8223
c202527 4847 3411
c18668 4820 2187
c18754 4826 2175
c75783 4852 3063
c101205 4856 6279
c62562 4873 4383
c115875 4859 3423
c48060 4859 6423
c70394 4864 3243
c113494 4858 3399
c93887 4853 6627
c101282 4861 3843
c39897 4853 7287
c71377 4832 2931
c58342 4822 6759
c204331 4862 3267
c62560 4871 4359
c94446 4868 5919
c94566 4869 6495
c70184 4853 3903
c94258 4860 6639
c210299 4830 4587
c69995 4865 5175
c58423 4846 6927
c193761 4850 8127
c168750 4841 8691
c51017 4857 7263
c62513 4829 4191
c36700 4847 5391
c53876 4842 3747
c87829 4842 4959
c36807 4843 4575
c68316 4866 3255
c193067 4863 7731
c46890 4884 5343
c191605 4849 7875
c205849 4861 5655
c75624 4829 5271
c193829 4838 7839
c58650 4830 6759
c55224 4846 7071
c51013 4851 7119
c18687 4862 2547
c63334 4873 4731
c39977 4852 7419
c89950 4852 4635
c38118 4830 4299
c15057 4872 5595
c207343 4827 5259
c95217 4860 5823
c3239 4860 2415
c70400 4855 3039
c54862 4840 3759
c61797 4844 4179
c3930 4852 2307
c112025 4843 3531
c3969 4835 2175
c63202 4838 4623
c54971 4873 4071
c192532 4858 7959
c63224 4867 4863
c55552 4857 6843
c48242 4874 5907
c193860 4855 7803
c51346 4861 7227
c3934 4856 2499
c204293 4849 3387
c204496 4849 3135
c45682 4830 4647
c61980 4879 4479
c67188 4874 4119
c46236 4854 5487
c18573 4859 1719
c18735 4853 1947
c47913 4852 6327
c94549 4847 6591
c40293 4848 7587
c193857 4850 7863
c112015 4865 3459
c53507 4830 3651
c45312 4886 5331
c192886 4825 8235
c47212 4881 5727
c61801 4806 4671
c87713 4863 4707
c53823 4858 3891
c63059 4878 4731
c192444 4844 7983
c58572 4827 6975
c50978 4846 7359
c85852 4853 1767
c201848 4847 3279
c192676 4853 7695
c201988 4843 2811
c209073 4861 6591
c210301 4886 4467
c72325 4863 3819
c193184 4862 7803
c20837 4826 2247
c70514 4852 2787
c168835 4854 8571
c94626 4847 6543
c47670 4841 6255
c199263 4869 5079
c1377 4820 5019
c193004 4870 8115
c201349 4848 3783
c114283 4834 3507
c18858 4854 1671
c40431 4838 7407
c15612 4847 2355
c18669 4848 1875
c93779 4866 6555
c191944 4778 8187
c202459 4857 1779
c54875 4846 3507
c48094 4865 6435
c30613 4828 2967
c40362 4835 7515
c204301 4852 3531
c74167 4819 5403
c98286 4858 4875
c87840 4851 4947
c62787 4893 4443
c54555 4863 3867
c88229 4864 4851
c74177 4819 2883
c95276 4867 6423
c36699 4871 5607
c75502 4855 3279
c169003 4854 8703
c115909 4857 3303
c101675 4853 3927
c70129 4853 2619
c68318 4868 3423
c200148 4877 4083
c111964 4861 3363
c170067 4866 8643
c86379 4830 5031
c67742 4855 5319
c63265 4837 4923
c39892 4861 7563
c193321 4851 8331
c58042 4849 7011
c18228 4846 5643
c168885 4855 8679
c62757 4841 4299
c205450 4871 6375
c72311 4843 3639
c89943 4848 4575
c191604 4862 7791
c18235 4862 5487
c20744 4845 2283
c204348 4834 5271
c71496 4855 3111
c48801 4879 5895
c168298 4835 8775
c114854 4856 3351
c55199 4851 6867
c54641 4850 3747
c202611 4859 2727
c73219 4872 5151
c191601 4862 7815
c207439 4844 2175
c47789 4848 6099
c55620 4828 6999
c63285 4881 4779
c208817 4855 2259
c204456 4855 3411
c18753 4855 2151
c45684 4872 4803
c202767 4867 3351
c58011 4850 6855
c40072 4843 7515
c202839 4864 3495
c57402 4830 6939
c68666 4835 3207
c69997 4842 5211
c207449 4856 891
c87086 4881 4743
c192732 4852 7983
c63574 4875 4719
c71097 4854 2751
c20685 4857 2127
c70121 4869 2607
c87966 4884 4719
c204680 4836 2859
c201520 4856 1743
c88271 4874 4815
c192979 4864 8091
c205456 4875 6483
c95263 4836 6519
c101202 4852 6147
c75485 4855 3375
c168583 4832 8439
c18840 4856 1647
c101220 4846 6255
c193853 4841 7779
c48822 4848 5859
c193890 4863 7863
c45440 4868 6243
c71174 4861 2715
c48816 4864 5955
c48886 4855 6411
c72668 4856 5439
c68758 4857 3063
c69238 4872 5163
c48797 4819 6039
c48491 4875 6471
c207492 4836 2187
c74184 4818 2775
c58241 4857 6891
c39806 4860 7299
c53419 4856 3783
c209086 4845 6519
c47799 4827 6039
c168216 4865 8331
c1457 4865 3879
c169624 4856 8259
c192692 4858 8043
c191674 4856 8223
c95159 4861 6399
c193249 4854 8175
c56554 4872 6447
c204281 4856 1659
c50780 4860 7311
c60118 4855 4539
c202226 4826 2883
c202256 4864 2955
c54775 4876 4023
c74138 4848 5007
c73694 4865 5475
c38132 4879 4407
c168422 4868 8355
c70168 4861 5427
c70132 4825 2775
c6750 4863 2451
c58043 4825 6987
c45291 4839 5559
c209121 4862 6159
c71091 4834 2775
c62110 4819 4275
c70294 4826 3003
c51078 4854 7395
c170639 4857 8307
c53871 4855 3771
c62109 4862 4347
c94484 4858 6519
c18773 4829 2235
c55022 4874 3819
c59596 4833 6987
c191584 4856 7971
c70434 4828 2895
c206964 4842 6123
c69007 4849 3123
c193702 4866 7899
c93492 4840 6663
c88230 4843 4695
c62258 4873 4311
c202234 4857 1731
c54852 4882 3987
c45281 4862 5391
c47084 4835 5523
c70233 4844 2967
c74010 4879 3831
c196776 4867 6531
c63136 4814 4671
c143024 4866 4167
c201340 4857 1923
c73138 4865 5307
c55206 4868 6891
c62786 4876 4491
c201758 4847 2367
c206937 4833 3939
c93491 4879 6495
c86960 4856 4683
c168843 4865 8691
c204656 4834 2883
c202379 4873 3243
c74341 4891 5355
c63294 4852 4695
c85849 4855 6855
c69151 4858 2691
c168883 4861 8715
c3183 4869 2535
c40169 4854 7491
c48514 4856 5859
c200398 4887 4419
c168299 4874 8811
c70350 4870 5631
c193603 4858 7659
c63177 4885 4731
c18521 4858 1983
c58717 4838 6963
c67632 4825 5379
c61042 4884 4503
c62590 4873 4455
c73255 4873 5307
c202641 4853 2667
c192749 4836 8163
c114859 4867 3411
c53873 4807 3711
c191644 4878 7803
c62185 4890 4407
c55127 4821 3915
c7065 4855 2367
c87981 4877 4803
c192024 4868 7947
c89650 4876 4791
c169537 4833 8799
c168983 4845 8547
c7067 4858 2379
c200212 4863 6291
c26797 4868 3231
c63103 4885 4791
c94748 4879 5739
c197709 4854 7071
c111707 4872 3447
c100165 4845 4935
c193837 4859 8031
c170060 4859 8499
c70556 4855 2979
c75477 4873 3399
c206336 4846 3939
c48017 4866 6519
c19141 4859 1683
c40413 4851 7515
c95434 4814 6699
c113208 4850 3339
c71082 4872 2955
c72957 4840 5259
c115902 4866 3327
c47785 4824 6027
c100735 4851 3615
c63098 4886 4803
c170103 4860 8667
c191723 4848 7827
c6942 4866 2571
c192948 4853 7587
c20829 4861 2307
c191814 4842 7995
c61072 4876 4107
c48327 4872 6351
c58082 4845 6987
c204264 4859 1599
c100747 4838 3723
c15608 4849 2115
c94667 4861 6603
c40421 4862 7395
c18244 4873 5571
c36707 4852 5295
c36436 4855 4287
c40447 4857 7575
c208796 4861 2283
c192986 4866 8247
c93742 4869 5955
c62914 4886 4359
c53757 4847 3519
c40407 4862 7491
c94416 4886 5883
c20856 4854 2091
c75368 4869 5091
c48600 4867 6063
c62259 4861 4227
c61870 4896 4467
c199304 4859 5007
c47194 4785 5835
c72391 4862 3795
c169375 4863 8631
c63344 4874 4839
c208814 4860 1959
c72205 4874 3339
c18729 4859 2139
c200250 4842 6267
c204747 4837 2895
c193895 4868 7887
c168075 4860 8427
c54864 4844 3663
c39079 4787 4335
c60374 4884 3951
c3966 4850 2163
c169532 4859 8535
c197381 4830 5247
c47029 4888 5367
c58162 4855 6807
c74032 4854 5031
c45250 4855 5559
c47199 4845 5847
c38085 4796 4335
c30467 4863 3219
c20712 4854 2439
c206938 4831 3699
c192628 4851 8199
c95345 4869 6135
c63049 4856 4299
c69319 4839 5223
c36678 4850 5619
c63266 4879 4827
c58294 4842 6783
c202233 4856 1623
c100030 4865 5619
c191990 4845 7839
c58624 4854 6819
c54229 4880 3927
c48027 4865 6087
c73132 4876 5091
c51185 4852 7275
c94825 4831 6687
c48865 4870 5979
c50797 4865 7179
c202667 4869 2595
c38122 4824 4215
c39284 4866 7623
c206291 4831 6675
c192804 4869 7839
c39189 4859 7515
c97625 4886 5679
c168742 4857 8547
c55283 4867 6879
c48425 4884 5895
c72294 4862 3507
c204668 4866 3471
c69334 4864 3087
c94941 4869 5811
c200115 4878 5067
c51197 4850 7167
c71521 4860 3051
c93560 4861 6543
c14900 4866 2439
c58563 4839 6939
c39090 4886 4347
c193714 4854 7707
c71288 4866 3063
c168748 4859 8595
c53314 4866 3891
c191457 4877 7827
c87717 4889 4779
c193893 4839 7935
c62468 4879 4287
c3967 4861 2067
c46235 4887 5691
c72306 4869 3807
c50915 4838 7347
c7087 4861 2079
c191816 4864 8007
c61622 4880 4371
c1009 4885 4995
c72335 4861 3735
c168841 4856 8607
c203916 4873 6435
c70475 4827 2907
c72181 4847 5223
c192033 4852 8055
c204515 4870 3363
c47786 4871 5943
c54543 4850 4095
c39991 4845 7335
c188750 4873 7647
c202813 4864 1623
c68680 4858 3195
c18454 4862 1755
c45257 4826 5403
c61018 4884 4023
c202451 4858 2823
c54476 4856 3759
c202356 4870 2943
c97798 4883 4815
c169626 4862 8319
c191441 4870 8067
c70532 4867 2751
c18582 4862 1791
c55618 4851 6963
c51105 4869 7275
c68260 4862 5415
